parking_id,airport_id,type,pushback,name,number,suffix,airline_codes,radius,heading,has_jetway,lonx,laty
7574,11244,,,15,-1,,,,,0,-34.9195,-8.1305
7575,11244,,,14A,-1,,,,,0,-34.91933333,-8.13066667
7576,11244,,,14,-1,,,,,0,-34.91916667,-8.13083333
7577,11244,,,13,-1,,,,,0,-34.91916667,-8.13133333
7578,11244,,,12,-1,,,,,0,-34.919,-8.13183333
7579,11244,,,11A,-1,,,,,0,-34.91883333,-8.132
7580,11244,,,11,-1,,,,,0,-34.91883333,-8.13216667
7581,11244,,,10,-1,,,,,0,-34.91866667,-8.13266667
7582,11244,,,1,-1,,,,,0,-34.9175,-8.13633333
7583,11244,,,17,-1,,,,,0,-34.91966667,-8.1295
7584,11242,,,C,-1,,,,,0,-67.89805556,-9.86777778
7585,11242,,,A,-1,,,,,0,-67.89777778,-9.86805556
7586,11242,,,6D,-1,,,,,0,-67.89611111,-9.86638889
7587,11242,,,6C,-1,,,,,0,-67.89611111,-9.86638889
7588,11242,,,6B,-1,,,,,0,-67.89583333,-9.86666667
7589,11242,,,6A,-1,,,,,0,-67.89583333,-9.86666667
7590,11242,,,5,-1,,,,,0,-67.89666667,-9.86666667
7591,11242,,,4,-1,,,,,0,-67.89694444,-9.86694444
7592,11242,,,3,-1,,,,,0,-67.89722222,-9.86722222
7593,11242,,,2,-1,,,,,0,-67.8975,-9.8675
7594,11242,,,1,-1,,,,,0,-67.89777778,-9.8675
7595,11240,,,PAT3,-1,,,,,0,-63.89983333,-8.71466667
7596,11242,,,B,-1,,,,,0,-67.89805556,-9.86805556
7597,11245,,,A-10,-1,,,,,0,-43.16633333,-22.9085
7598,11244,,,17A,-1,,,,,0,-34.91966667,-8.12933333
7599,11244,,,19,-1,,,,,0,-34.92016667,-8.12883333
7600,11244,,,9,-1,,,,,0,-34.91866667,-8.13333333
7601,11244,,,8A,-1,,,,,0,-34.91866667,-8.1335
7602,11244,,,8,-1,,,,,0,-34.9185,-8.13366667
7603,11244,,,7,-1,,,,,0,-34.9185,-8.134
7604,11244,,,6,-1,,,,,0,-34.91816667,-8.1345
7605,11244,,,5,-1,,,,,0,-34.918,-8.135
7606,11244,,,4-13,-1,,,,,0,-34.9245,-8.12633333
7607,11244,,,4-12,-1,,,,,0,-34.92433333,-8.127
7608,11244,,,4,-1,,,,,0,-34.91783333,-8.13533333
7609,11244,,,3-9,-1,,,,,0,-34.92283333,-8.14816667
7610,11244,,,3-8,-1,,,,,0,-34.92266667,-8.14866667
7611,11244,,,18,-1,,,,,0,-34.92,-8.12916667
7612,11244,,,3-11,-1,,,,,0,-34.92316667,-8.147
7613,11244,,,3,-1,,,,,0,-34.918,-8.13566667
7614,11244,,,2A,-1,,,,,0,-34.91783333,-8.13566667
7615,11244,,,21,-1,,,,,0,-34.92033333,-8.12816667
7616,11244,,,20A,-1,,,,,0,-34.92016667,-8.12833333
7617,11244,,,20,-1,,,,,0,-34.92033333,-8.1285
7618,11244,,,2-4,-1,,,,,0,-34.918,-8.135
7619,11244,,,2-3,-1,,,,,0,-34.91833333,-8.134
7620,11244,,,2-2,-1,,,,,0,-34.91866667,-8.133
7621,11244,,,2-1,-1,,,,,0,-34.91933333,-8.13116667
7622,11244,,,2,-1,,,,,0,-34.91766667,-8.136
7623,11244,,,19A,-1,,,,,0,-34.92,-8.12866667
7624,11244,,,3-10,-1,,,,,0,-34.923,-8.14766667
7625,11539,,,106,-1,,,,,0,-74.14683333,4.6975
7626,11539,,,107,-1,,,,,0,-74.14713889,4.69752222
7627,11539,,,108,-1,,,,,0,-74.145,4.69752778
7628,10094,,,11,-1,,,,,0,172.539,-43.48997222
7629,10094,,,10,-1,,,,,0,172.53940833,-43.49016944
7630,10087,,,9,-1,,,,,0,174.78168333,-37.00808611
7631,10087,,,84,-1,,,,,0,174.78475278,-37.00893056
7632,10087,,,83,-1,,,,,0,174.78475278,-37.00846944
7633,10087,,,82,-1,,,,,0,174.78501111,-37.00791111
7634,10087,,,81,-1,,,,,0,174.78531111,-37.00723889
7635,10087,,,80,-1,,,,,0,174.77944167,-37.00644722
7636,10087,,,8,-1,,,,,0,174.78264167,-37.00811111
7637,10087,,,79,-1,,,,,0,174.77908333,-37.00703611
7638,10087,,,78,-1,,,,,0,174.77859444,-37.00757222
7639,10094,,,12,-1,,,,,0,172.53858333,-43.49019444
7640,10087,,,77,-1,,,,,0,174.77901111,-37.00869722
7641,10087,,,73,-1,,,,,0,174.78597778,-37.00790278
7642,10087,,,72,-1,,,,,0,174.78639722,-37.00778889
7643,10087,,,71,-1,,,,,0,174.78681667,-37.00767222
7644,10087,,,70,-1,,,,,0,174.78723611,-37.00755556
7645,10087,,,7,-1,,,,,0,174.78150833,-37.00768056
7646,10087,,,6,-1,,,,,0,174.78243611,-37.00748333
7647,10087,,,5,-1,,,,,0,174.78160556,-37.007325
7648,10087,,,4,-1,,,,,0,174.78268611,-37.00693333
7649,10087,,,33,-1,,,,,0,174.79148889,-37.00675833
7650,10087,,,32,-1,,,,,0,174.79143056,-37.00695833
7651,10087,,,31,-1,,,,,0,174.79117222,-37.00711111
7652,10087,,,76,-1,,,,,0,174.77930556,-37.00938889
7653,10087,,,30,-1,,,,,0,174.79051944,-37.00704167
7654,10094,,,15,-1,,,,,0,172.53848333,-43.48956111
7655,10094,,,17,-1,,,,,0,172.53704167,-43.48905833
7656,10094,,,7,-1,,,,,0,172.53999444,-43.49114444
7657,10094,,,6,-1,,,,,0,172.54046389,-43.49142222
7658,10094,,,5,-1,,,,,0,172.54092222,-43.49171111
7659,10094,,,4,-1,,,,,0,172.54127778,-43.49201944
7660,10094,,,35,-1,,,,,0,172.542625,-43.48742222
7661,10094,,,34,-1,,,,,0,172.54248333,-43.48743333
7662,10094,,,33,-1,,,,,0,172.54267222,-43.48720278
7663,10094,,,32,-1,,,,,0,172.54221944,-43.48713889
7664,10094,,,31,-1,,,,,0,172.54184722,-43.48685
7665,10094,,,30B,-1,,,,,0,172.54153611,-43.48698056
7666,10094,,,30A,-1,,,,,0,172.54127222,-43.48669722
7667,10094,,,16,-1,,,,,0,172.53810278,-43.48869722
7668,10094,,,30,-1,,,,,0,172.54122778,-43.48678611
7669,10094,,,2A,-1,,,,,0,172.539,-43.4905
7670,10094,,,29,-1,,,,,0,172.54061111,-43.48640833
7671,10094,,,28,-1,,,,,0,172.53979722,-43.4867
7672,10094,,,27A,-1,,,,,0,172.53941944,-43.48691944
7673,10094,,,27,-1,,,,,0,172.53937778,-43.48699722
7674,10094,,,26,-1,,,,,0,172.53913056,-43.4874
7675,10094,,,22,-1,,,,,0,172.53843333,-43.48765556
7676,10094,,,21,-1,,,,,0,172.538375,-43.48794444
7677,10094,,,20,-1,,,,,0,172.53833333,-43.4885
7678,10094,,,19,-1,,,,,0,172.53794444,-43.48872222
7679,10094,,,18,-1,,,,,0,172.53711111,-43.48871389
7680,10094,,,3,-1,,,,,0,172.54155833,-43.49218889
7681,10094,,,8,-1,,,,,0,172.53952778,-43.49085556
7682,10087,,,3,-1,,,,,0,174.781925,-37.00679722
7683,10087,,,28,-1,,,,,0,174.78973056,-37.00739722
7684,9955,,,6,-1,,,,,0,178.56041111,-18.04528056
7685,9955,,,5,-1,,,,,0,178.56011667,-18.04518056
7686,9955,,,4,-1,,,,,0,178.56070833,-18.04573889
7687,9955,,,3R,-1,,,,,0,178.56041944,-18.04561111
7688,9955,,,3L,-1,,,,,0,178.56040833,-18.04563889
7689,9955,,,2,-1,,,,,0,178.56011944,-18.04554444
7690,9955,,,10,-1,,,,,0,178.55933333,-18.0455
7691,9955,,,1,-1,,,,,0,178.559825,-18.04544444
7692,9950,,,9,-1,,,,,0,177.44991667,-17.75312778
7693,9950,,,8,-1,,,,,0,177.4502,-17.75266389
7694,9950,,,7B747,-1,,,,,0,177.45043611,-17.751975
7695,9955,,,7,-1,,,,,0,178.56070278,-18.04528056
7696,9950,,,7A330,-1,,,,,0,177.45038333,-17.75196389
7697,9950,,,5L,-1,,,,,0,177.45066667,-17.7515
7698,9950,,,4,-1,,,,,0,177.45116667,-17.75166667
7699,9950,,,3,-1,,,,,0,177.45166667,-17.7525
7700,9950,,,2,-1,,,,,0,177.45216667,-17.75266667
7701,9950,,,17,-1,,,,,0,177.45110833,-17.75482778
7702,9950,,,16,-1,,,,,0,177.45083333,-17.75483333
7703,9950,,,15,-1,,,,,0,177.4505,-17.75466667
7704,9950,,,14,-1,,,,,0,177.45033333,-17.7545
7705,9950,,,13,-1,,,,,0,177.449625,-17.75417778
7706,9950,,,12,-1,,,,,0,177.44963333,-17.75393056
7707,9950,,,11,-1,,,,,0,177.44963056,-17.75367778
7708,9950,,,5R,-1,,,,,0,177.4505,-17.7515
7709,10087,,,29,-1,,,,,0,174.790075,-37.00708611
7710,9955,,,8,-1,,,,,0,178.57616389,-18.044875
7711,9964,,,1,-1,,,,,0,179.33966667,-16.79983333
7712,10087,,,24,-1,,,,,0,174.78941389,-37.00753333
7713,10087,,,22,-1,,,,,0,174.78901111,-37.00757222
7714,10087,,,21,-1,,,,,0,174.78896111,-37.00719722
7715,10087,,,20,-1,,,,,0,174.78881111,-37.00685278
7716,10087,,,2,-1,,,,,0,174.78300278,-37.00641111
7717,10087,,,19,-1,,,,,0,174.77636667,-37.00550556
7718,10087,,,18,-1,,,,,0,174.77723611,-37.00526389
7719,10087,,,17,-1,,,,,0,174.77800278,-37.00505278
7720,10087,,,16,-1,,,,,0,174.77885278,-37.00481667
7721,10087,,,15,-1,,,,,0,174.77978333,-37.00456111
7722,10087,,,10,-1,,,,,0,174.78226667,-37.00836667
7723,9955,,,9,-1,,,,,0,178.55941389,-18.04510833
7724,10087,,,1,-1,,,,,0,174.78224722,-37.00627222
7725,10001,,,P4E,-1,,,,,0,-149.61066389,-17.55922778
7726,10001,,,P4D,-1,,,,,0,-149.61052222,-17.55909167
7727,10001,,,P3,-1,,,,,0,-149.61038889,-17.55896944
7728,10001,,,P2,-1,,,,,0,-149.60998333,-17.55869444
7729,10001,,,P16,-1,,,,,0,-149.61359722,-17.55556389
7730,10001,,,P14,-1,,,,,0,-149.61248333,-17.55481111
7731,10001,,,P13,-1,,,,,0,-149.61271667,-17.55960556
7732,10001,,,P1,-1,,,,,0,-149.60943056,-17.55831389
7733,10001,,,P0,-1,,,,,0,-149.60889722,-17.55794444
7734,9964,,,3,-1,,,,,0,179.34438889,-16.80055556
7735,9964,,,2,-1,,,,,0,179.34422222,-16.80016667
7736,10001,,,P5A,-1,,,,,0,-149.61196944,-17.55934167
7737,9950,,,10,-1,,,,,0,177.44969444,-17.75341944
7738,10094,,,9,-1,,,,,0,172.53975556,-43.49033889
7739,10101,,,2,-1,,,,,0,170.19943611,-45.92455
7740,12844,,,0,-1,,,,,0,119.55,-5.06666667
7741,10206,,,9,-1,,,,,0,174.62719722,-36.78956667
7742,10206,,,8A,-1,,,,,0,174.62726389,-36.78881111
7743,10206,,,8,-1,,,,,0,174.62724722,-36.78900833
7744,10206,,,7,-1,,,,,0,174.62756944,-36.79031944
7745,10206,,,6,-1,,,,,0,174.6276,-36.78995556
7746,10206,,,5,-1,,,,,0,174.62763333,-36.78959722
7747,10206,,,4,-1,,,,,0,174.62766111,-36.78924167
7748,10206,,,3,-1,,,,,0,174.62769167,-36.78889167
7749,10206,,,29S,-1,,,,,0,174.62217222,-36.79398611
7750,10206,,,29N,-1,,,,,0,174.62228889,-36.79391389
7751,12844,,,B01,-1,,,,,0,119.548475,-5.07546111
7752,10206,,,28S,-1,,,,,0,174.62201944,-36.79381944
7753,10206,,,27S,-1,,,,,0,174.62186389,-36.79365556
7754,10206,,,27N,-1,,,,,0,174.62197778,-36.79358333
7755,10206,,,26S,-1,,,,,0,174.62255278,-36.79375556
7756,10206,,,26N,-1,,,,,0,174.62266944,-36.79368611
7757,10206,,,25S,-1,,,,,0,174.62239722,-36.79358889
7758,10206,,,25N,-1,,,,,0,174.62251389,-36.79351944
7759,10206,,,24S,-1,,,,,0,174.62224722,-36.79342222
7760,10206,,,24N,-1,,,,,0,174.62235833,-36.79335278
7761,10206,,,23H,-1,,,,,0,174.62248889,-36.79379444
7762,10206,,,22H,-1,,,,,0,174.62224167,-36.79353056
7763,10206,,,21H,-1,,,,,0,174.62296111,-36.79350556
7764,10206,,,28N,-1,,,,,0,174.62213333,-36.79375
7765,10206,,,20H,-1,,,,,0,174.62271389,-36.79324444
7766,12844,,,B02,-1,,,,,0,119.54828889,-5.07579444
7767,12844,,,B04,-1,,,,,0,119.54790833,-5.07644722
7768,12844,,,B28,-1,,,,,0,119.54929167,-5.07655278
7769,12844,,,B27,-1,,,,,0,119.54914167,-5.07681389
7770,12844,,,B26,-1,,,,,0,119.54898889,-5.077075
7771,12844,,,B25,-1,,,,,0,119.54883889,-5.07733611
7772,12844,,,B24,-1,,,,,0,119.54868889,-5.07759722
7773,12844,,,B23,-1,,,,,0,119.54853611,-5.07785833
7774,12844,,,B22,-1,,,,,0,119.54838611,-5.07812222
7775,12844,,,B21,-1,,,,,0,119.54823611,-5.07838333
7776,12844,,,B20,-1,,,,,0,119.5445,-5.082325
7777,12844,,,B19,-1,,,,,0,119.54470278,-5.08197222
7778,12844,,,B18,-1,,,,,0,119.5449,-5.08163333
7779,12844,,,B03,-1,,,,,0,119.54816944,-5.07599167
7780,12844,,,B17,-1,,,,,0,119.54509444,-5.08129444
7781,12844,,,B15,-1,,,,,0,119.54548611,-5.08061389
7782,12844,,,B14,-1,,,,,0,119.54568056,-5.080275
7783,12844,,,B13,-1,,,,,0,119.54587778,-5.07993611
7784,12844,,,B12,-1,,,,,0,119.54607222,-5.07959722
7785,12844,,,B11,-1,,,,,0,119.54631944,-5.07913611
7786,12844,,,B10,-1,,,,,0,119.54664444,-5.07856944
7787,12844,,,B09,-1,,,,,0,119.547,-5.07803056
7788,12844,,,B08,-1,,,,,0,119.54720556,-5.07776111
7789,12844,,,B07,-1,,,,,0,119.54733056,-5.07745
7790,12844,,,B06,-1,,,,,0,119.547575,-5.077025
7791,12844,,,B05,-1,,,,,0,119.54778056,-5.07675833
7792,12844,,,B16,-1,,,,,0,119.54529167,-5.08095556
7793,10101,,,1,-1,,,,,0,170.19899722,-45.92475278
7794,10206,,,2,-1,,,,,0,174.62710833,-36.78821389
7795,10206,,,18H,-1,,,,,0,174.62318056,-36.79296111
7796,10204,,,16,-1,,,,,0,174.80985278,-41.32996944
7797,10204,,,12,-1,,,,,0,174.80991111,-41.33044444
7798,10204,,,11,-1,,,,,0,174.81035278,-41.33034167
7799,10204,,,10,-1,,,,,0,174.81076667,-41.33015556
7800,10166,,,9,-1,,,,,0,175.61991667,-40.32358333
7801,10166,,,7,-1,,,,,0,175.61988333,-40.32316667
7802,10166,,,6,-1,,,,,0,175.61991667,-40.32286667
7803,10166,,,5,-1,,,,,0,175.621,-40.32246667
7804,10166,,,4,-1,,,,,0,175.62076667,-40.32241667
7805,10166,,,3,-1,,,,,0,175.62063333,-40.32291667
7806,10166,,,2,-1,,,,,0,175.62103333,-40.32295
7807,10204,,,17,-1,,,,,0,174.81028333,-41.32973333
7808,10166,,,1B,-1,,,,,0,175.62175,-40.3229
7809,10166,,,10,-1,,,,,0,175.61923333,-40.32366667
7810,10166,,,0,-1,,,,,0,175.62173333,-40.32258333
7811,10121,,,9,-1,,,,,0,175.33600278,-37.86487778
7812,10121,,,4,-1,,,,,0,175.33551944,-37.86653333
7813,10121,,,3,-1,,,,,0,175.33568611,-37.86609722
7814,10121,,,2,-1,,,,,0,175.33569167,-37.86574167
7815,10121,,,1,-1,,,,,0,175.33586944,-37.86530278
7816,10101,,,5,-1,,,,,0,170.2009,-45.92385
7817,10101,,,4A,-1,,,,,0,170.20012778,-45.92411667
7818,10101,,,4,-1,,,,,0,170.2005,-45.92409722
7819,10101,,,3,-1,,,,,0,170.19992778,-45.92431944
7820,10166,,,1A,-1,,,,,0,175.6223,-40.32296667
7821,10206,,,19H,-1,,,,,0,174.623425,-36.793225
7822,10204,,,21,-1,,,,,0,174.810525,-41.32863056
7823,10204,,,23,-1,,,,,0,174.81003056,-41.32831389
7824,10206,,,17,-1,,,,,0,174.62280278,-36.79333333
7825,10206,,,16,-1,,,,,0,174.62347778,-36.79292222
7826,10206,,,15V,-1,,,,,0,174.62403889,-36.79262222
7827,10206,,,15S,-1,,,,,0,174.62414722,-36.79256111
7828,10206,,,15,-1,,,,,0,174.62415556,-36.79251667
7829,10206,,,14,-1,,,,,0,174.62478333,-36.79213611
7830,10206,,,13,-1,,,,,0,174.62540833,-36.79175556
7831,10206,,,11,-1,,,,,0,174.62606111,-36.79166111
7832,10206,,,10,-1,,,,,0,174.62665,-36.79094167
7833,10206,,,1,-1,,,,,0,174.62684444,-36.78753056
7834,10204,,,84S,-1,,,,,0,174.80496944,-41.32710833
7835,10204,,,22,-1,,,,,0,174.81015833,-41.32849167
7836,10204,,,84N,-1,,,,,0,174.80498889,-41.32687778
7837,10204,,,83N,-1,,,,,0,174.80505556,-41.32747222
7838,10204,,,82S,-1,,,,,0,174.8048,-41.32757778
7839,10204,,,82N,-1,,,,,0,174.80481111,-41.32744722
7840,10204,,,81S,-1,,,,,0,174.80499167,-41.32977222
7841,10204,,,81N,-1,,,,,0,174.80506111,-41.32800833
7842,10204,,,29,-1,,,,,0,174.81116667,-41.3275
7843,10204,,,28,-1,,,,,0,174.81066667,-41.32766667
7844,10204,,,27,-1,,,,,0,174.81016667,-41.32766667
7845,10204,,,26,-1,,,,,0,174.81,-41.32783333
7846,10204,,,25,-1,,,,,0,174.80975833,-41.32811111
7847,10204,,,24,-1,,,,,0,174.80981389,-41.32832222
7848,10204,,,83S,-1,,,,,0,174.80504444,-41.32760556
7849,9950,,,1,-1,,,,,0,177.453,-17.75283333
7850,255,,,8,-1,,,,,0,147.21683333,-9.44483333
7851,255,,,7,-1,,,,,0,147.217,-9.4485
7852,11540,,,10,-1,,,,,0,-74.77782778,10.88525278
7853,11540,,,1,-1,,,,,0,-74.77596111,10.88785
7854,11539,,,G3,-1,,,,,0,-74.16629167,4.71305278
7855,11539,,,G2,-1,,,,,0,-74.16577222,4.71266111
7856,11539,,,G1,-1,,,,,0,-74.16464167,4.71263333
7857,11539,,,E9,-1,,,,,0,-74.13865278,4.69134722
7858,11539,,,E8A,-1,,,,,0,-74.13921944,4.69146667
7859,11539,,,E8,-1,,,,,0,-74.13936667,4.69148333
7860,11539,,,E7,-1,,,,,0,-74.13959167,4.692175
7861,11539,,,E6,-1,,,,,0,-74.14001944,4.6925
7862,11539,,,E5,-1,,,,,0,-74.14044722,4.692825
7863,11540,,,11,-1,,,,,0,-74.77738333,10.8854
7864,11539,,,E4,-1,,,,,0,-74.140875,4.69314722
7865,11539,,,E25,-1,,,,,0,-74.13493611,4.68708333
7866,11539,,,E24,-1,,,,,0,-74.13464444,4.68686389
7867,11539,,,E23,-1,,,,,0,-74.13419722,4.68671667
7868,11539,,,E22,-1,,,,,0,-74.133625,4.68702222
7869,11539,,,E21,-1,,,,,0,-74.13341667,4.687325
7870,11539,,,E20,-1,,,,,0,-74.13319722,4.68761667
7871,11539,,,E2,-1,,,,,0,-74.14173056,4.69379722
7872,11539,,,E19,-1,,,,,0,-74.13413056,4.688325
7873,11539,,,E18,-1,,,,,0,-74.13435278,4.68803333
7874,11539,,,E17,-1,,,,,0,-74.13435556,4.68884444
7875,11539,,,E16,-1,,,,,0,-74.13478333,4.68916944
7876,11539,,,E3,-1,,,,,0,-74.14130278,4.69347222
7877,11539,,,E15B,-1,,,,,0,-74.13519444,4.68868333
7878,11540,,,12,-1,,,,,0,-74.777175,10.88564444
7879,11540,,,14,-1,,,,,0,-74.77873056,10.88672778
7880,11546,,,3,-1,,,,,0,-75.51564722,10.44565
7881,11546,,,2,-1,,,,,0,-75.51566389,10.44526389
7882,11546,,,11A,-1,,,,,0,-75.51181944,10.44498056
7883,11546,,,11,-1,,,,,0,-75.51463889,10.44476111
7884,11546,,,10,-1,,,,,0,-75.51463889,10.44479444
7885,11546,,,1,-1,,,,,0,-75.51567778,10.444875
7886,11540,,,9,-1,,,,,0,-74.77706667,10.88647778
7887,11540,,,8,-1,,,,,0,-74.777525,10.88593333
7888,11540,,,7,-1,,,,,0,-74.77728611,10.88620833
7889,11540,,,6,-1,,,,,0,-74.77704722,10.88649444
7890,11540,,,5,-1,,,,,0,-74.77696944,10.88721389
7891,11540,,,13,-1,,,,,0,-74.77688333,10.88589167
7892,11540,,,4C,-1,,,,,0,-74.77201667,10.89421389
7893,11540,,,3C,-1,,,,,0,-74.77167778,10.89482778
7894,11540,,,3,-1,,,,,0,-74.77626667,10.88811389
7895,11540,,,2C,-1,,,,,0,-74.77142222,10.89528611
7896,11540,,,2A,-1,,,,,0,-74.7762,10.88850833
7897,11540,,,2,-1,,,,,0,-74.77567222,10.8881
7898,11540,,,1C,-1,,,,,0,-74.77129444,10.89572778
7899,11540,,,18,-1,,,,,0,-74.75622222,10.89227778
7900,11540,,,17,-1,,,,,0,-74.77823333,10.88688611
7901,11540,,,16A,-1,,,,,0,-74.77881667,10.88668889
7902,11540,,,16,-1,,,,,0,-74.77881667,10.88668889
7903,11540,,,15,-1,,,,,0,-74.77884167,10.88623333
7904,11540,,,4,-1,,,,,0,-74.77657778,10.88772222
7905,11546,,,3A,-1,,,,,0,-75.51564722,10.44576389
7906,11539,,,E15A,-1,,,,,0,-74.13511667,4.68954444
7907,11539,,,E14,-1,,,,,0,-74.13560833,4.68995278
7908,11539,,,44,-1,,,,,0,-74.13935,4.69826944
7909,11539,,,43,-1,,,,,0,-74.13968611,4.69854444
7910,11539,,,42,-1,,,,,0,-74.13985556,4.69894167
7911,11539,,,41,-1,,,,,0,-74.14021667,4.69883611
7912,11539,,,40,-1,,,,,0,-74.14023889,4.698875
7913,11539,,,39,-1,,,,,0,-74.14049722,4.69935556
7914,11539,,,38,-1,,,,,0,-74.140775,4.69927222
7915,11539,,,37,-1,,,,,0,-74.14078056,4.69929444
7916,11539,,,36,-1,,,,,0,-74.14083889,4.69926944
7917,11539,,,35,-1,,,,,0,-74.14130556,4.69967222
7918,11539,,,34,-1,,,,,0,-74.1413,4.69970556
7919,11539,,,45,-1,,,,,0,-74.13928611,4.69818056
7920,11539,,,33,-1,,,,,0,-74.14147778,4.70011944
7921,11539,,,31,-1,,,,,0,-74.14184167,4.70009722
7922,11539,,,30,-1,,,,,0,-74.14207222,4.70053889
7923,11539,,,29,-1,,,,,0,-74.142325,4.70043611
7924,11539,,,116,-1,,,,,0,-74.13732778,4.69732222
7925,11539,,,115,-1,,,,,0,-74.13754722,4.69706389
7926,11539,,,114,-1,,,,,0,-74.13774167,4.69677222
7927,11539,,,113,-1,,,,,0,-74.14666667,4.69833333
7928,11539,,,112,-1,,,,,0,-74.14616667,4.69841667
7929,11539,,,111,-1,,,,,0,-74.14586111,4.69819444
7930,11539,,,110,-1,,,,,0,-74.14558333,4.69741667
7931,11539,,,109,-1,,,,,0,-74.14527778,4.69775
7932,11539,,,32,-1,,,,,0,-74.14179722,4.70004722
7933,11539,,,E15,-1,,,,,0,-74.13521111,4.68949167
7934,11539,,,46,-1,,,,,0,-74.13899722,4.69828889
7935,11539,,,48,-1,,,,,0,-74.13853056,4.69759722
7936,11539,,,E13,-1,,,,,0,-74.13613056,4.69035556
7937,11539,,,E12,-1,,,,,0,-74.13707778,4.69017778
7938,11539,,,E11,-1,,,,,0,-74.1376,4.69057222
7939,11539,,,E10,-1,,,,,0,-74.13811944,4.69096667
7940,11539,,,E1,-1,,,,,0,-74.14219444,4.694425
7941,11539,,,C9,-1,,,,,0,-74.14615833,4.69920833
7942,11539,,,C8,-1,,,,,0,-74.14588889,4.69751111
7943,11539,,,C7,-1,,,,,0,-74.14552778,4.69955278
7944,11539,,,C5,-1,,,,,0,-74.1451,4.69936111
7945,11539,,,C3,-1,,,,,0,-74.14470556,4.69916111
7946,11539,,,C1,-1,,,,,0,-74.14429444,4.69886389
7947,11539,,,47,-1,,,,,0,-74.13880278,4.69791667
7948,11539,,,B8,-1,,,,,0,-74.14436111,4.70048889
7949,11539,,,B4,-1,,,,,0,-74.14379722,4.69998333
7950,11539,,,B2,-1,,,,,0,-74.143525,4.699625
7951,11539,,,B11,-1,,,,,0,-74.14486389,4.70088333
7952,11539,,,B10,-1,,,,,0,-74.14452222,4.70066667
7953,11539,,,A15,-1,,,,,0,-74.14289722,4.70165278
7954,11539,,,A14,-1,,,,,0,-74.14316667,4.70186944
7955,11539,,,A13,-1,,,,,0,-74.14343889,4.70209444
7956,11539,,,A12,-1,,,,,0,-74.14035,4.69931389
7957,11539,,,A11,-1,,,,,0,-74.140625,4.69951944
7958,11539,,,A10,-1,,,,,0,-74.1409,4.699725
7959,11539,,,49,-1,,,,,0,-74.138425,4.69751944
7960,11539,,,B6,-1,,,,,0,-74.14413889,4.70026944
7961,11546,,,4,-1,,,,,0,-75.51563056,10.44603889
7962,11546,,,4A,-1,,,,,0,-75.515625,10.44635278
7963,11546,,,5,-1,,,,,0,-75.51561389,10.446425
7964,11997,,,34A,-1,,,,,0,-56.01725833,-34.83615278
7965,11997,,,34,-1,,,,,0,-56.01701944,-34.83602778
7966,11997,,,33B,-1,,,,,0,-56.01774722,-34.83622222
7967,11997,,,33A,-1,,,,,0,-56.01796389,-34.83658889
7968,11997,,,33,-1,,,,,0,-56.01773056,-34.83646111
7969,11997,,,32B,-1,,,,,0,-56.01845,-34.83666389
7970,11997,,,32A,-1,,,,,0,-56.01866667,-34.83703333
7971,11997,,,32,-1,,,,,0,-56.01848889,-34.836925
7972,11997,,,31,-1,,,,,0,-56.01920556,-34.83718056
7973,11997,,,30,-1,,,,,0,-56.01968611,-34.83739444
7974,11997,,,3,-1,,,,,0,-56.02759167,-34.841825
7975,11997,,,34B,-1,,,,,0,-56.01703611,-34.83578333
7976,11997,,,29,-1,,,,,0,-56.02006389,-34.83758056
7977,11997,,,27,-1,,,,,0,-56.02077222,-34.83801389
7978,11997,,,26,-1,,,,,0,-56.02112778,-34.83822778
7979,11997,,,22,-1,,,,,0,-56.02412778,-34.84141944
7980,11997,,,21,-1,,,,,0,-56.02435278,-34.84141667
7981,11997,,,20,-1,,,,,0,-56.02364167,-34.84106667
7982,11997,,,2,-1,,,,,0,-56.02759444,-34.842375
7983,11997,,,19,-1,,,,,0,-56.02386389,-34.84106389
7984,11997,,,18,-1,,,,,0,-56.02408889,-34.84106111
7985,11997,,,15,-1,,,,,0,-56.02663333,-34.84029167
7986,11997,,,14,-1,,,,,0,-56.02714167,-34.8405
7987,11997,,,13,-1,,,,,0,-56.02753889,-34.84085278
7988,11997,,,28,-1,,,,,0,-56.02041944,-34.83779722
7989,11997,,,12,-1,,,,,0,-56.02381667,-34.83853889
7990,11997,,,35,-1,,,,,0,-56.01635556,-34.835625
7991,11997,,,35B,-1,,,,,0,-56.01629444,-34.83538889
7992,255,,,6,-1,,,,,0,147.2165,-9.44483333
7993,255,,,5,-1,,,,,0,147.21616667,-9.44533333
7994,255,,,4,-1,,,,,0,147.21616667,-9.44566667
7995,255,,,3,-1,,,,,0,147.21633333,-9.44583333
7996,255,,,2,-1,,,,,0,147.21633333,-9.44633333
7997,255,,,1,-1,,,,,0,147.21733333,-9.447
7998,11997,,,L,-1,,,,,0,-56.02256667,-34.84063333
7999,11997,,,K,-1,,,,,0,-56.02348889,-34.84142778
8000,11997,,,J,-1,,,,,0,-56.02371389,-34.84142222
8001,11997,,,I,-1,,,,,0,-56.02412778,-34.84141944
8002,11997,,,H,-1,,,,,0,-56.02435278,-34.84141667
8003,11997,,,35A,-1,,,,,0,-56.01654722,-34.83572222
8004,11997,,,G,-1,,,,,0,-56.02364167,-34.84106667
8005,11997,,,E,-1,,,,,0,-56.02408889,-34.84106111
